2025-08-15T02:40:22.835098,2,4,12.9611,77.6387,12.9716,77.5946,5.929,9.88
2025-08-15T02:40:24.769061,2,4,12.9611,77.6387,12.9352,77.6245,4.377,5.61
2025-08-15T02:40:27.073273,2,4,12.9611,77.6387,12.9716,77.5946,5.929,9.88
2025-08-15T02:40:29.005125,2,4,12.9611,77.6387,12.9352,77.6245,4.377,5.61
